query_id,query_text,query_class,query_subtype,fact_id,fact_text,gold_relevant,hard_negative_labels,RAW_SCORE,LOGIT_SCORE,rank_within_query
CQ11,What components are associated with Project Ember?,answerable,broad,CF32,Project Flux uses Go.,False,,3.957788794650696e-05,,24
CQ11,What components are associated with Project Ember?,answerable,broad,CF33,Kai said that Priya may confirm migration Lattice-Blue.,False,HN11,4.246889511705376e-05,,22
CQ11,What components are associated with Project Ember?,answerable,broad,CF34,Project Flux has status alpha.,False,,5.527081884793006e-05,,17
CQ11,What components are associated with Project Ember?,answerable,broad,CF35,Project Flux is owned by Apex Labs.,False,,3.3104497560998425e-05,,27
CQ11,What components are associated with Project Ember?,answerable,broad,CF36,Priya works on Project Harbor.,False,,2.453482011333108e-05,,34
CQ11,What components are associated with Project Ember?,answerable,broad,CF37,Project Harbor uses TypeScript.,False,,8.931176853366196e-05,,12
CQ11,What components are associated with Project Ember?,answerable,broad,CF38,Project Harbor depends on Redis.,False,,6.266631680773571e-05,,16
CQ11,What components are associated with Project Ember?,answerable,broad,CF39,Project Harbor has status GA.,False,,1.873348082881421e-05,,39
CQ11,What components are associated with Project Ember?,answerable,broad,CF40,Project HelixCore uses Ruby.,False,HN6,8.450644236290827e-05,,13
CQ12,Tell me about Project Flux.,answerable,broad,CF01,Mira works on Project Helix.,False,HN2,0.0003844507737085223,,9
CQ12,Tell me about Project Flux.,answerable,broad,CF02,Project Helix uses Go.,False,,0.0004599887761287391,,8
CQ12,Tell me about Project Flux.,answerable,broad,CF03,Project Helix depends on Redis.,False,,0.00060699024470523,,6
CQ12,Tell me about Project Flux.,answerable,broad,CF04,Project Helix is owned by Apex Labs.,False,,0.0008958891849033535,,5
CQ12,Tell me about Project Flux.,answerable,broad,CF05,Project Helix is deployed in Frankfurt.,False,,0.0005609908839687705,,7
CQ12,Tell me about Project Flux.,answerable,broad,CF06,Jonas works on Project Cascade.,False,,5.3667656175093725e-05,,31
CQ12,Tell me about Project Flux.,answerable,broad,CF07,Project Cascade uses TypeScript.,False,,0.00011669735249597579,,21
CQ12,Tell me about Project Flux.,answerable,broad,CF08,Project Cascade depends on Kafka.,False,,5.269059693091549e-05,,32
CQ12,Tell me about Project Flux.,answerable,broad,CF09,Project Cascade is owned by Northwind Systems.,False,,6.61258163745515e-05,,29
CQ12,Tell me about Project Flux.,answerable,broad,CF10,Project Cascade has status beta.,False,,0.0002394591283518821,,11
CQ12,Tell me about Project Flux.,answerable,broad,CF11,Elena works on Project Prism.,False,,7.677336543565616e-05,,27
CQ12,Tell me about Project Flux.,answerable,broad,CF12,Project Prism uses Kotlin.,False,,0.00019643815176095814,,15
CQ12,Tell me about Project Flux.,answerable,broad,CF13,Project Prism depends on Grafana.,False,,8.050024916883558e-05,,24
CQ12,Tell me about Project Flux.,answerable,broad,CF14,Project Prism currently uses Go for the API layer.,False,,0.0002556235122028738,,10
CQ12,Tell me about Project Flux.,answerable,broad,CF15,Project Prism previously used Python for the API layer.,False,HN8,0.00015203897783067077,,17
CQ12,Tell me about Project Flux.,answerable,broad,CF16,Theo works on Project Quasar.,False,,0.00013522118388209492,,19
CQ12,Tell me about Project Flux.,answerable,broad,CF17,Project Quasar uses Elixir.,False,,0.00014494970673695207,,18
CQ12,Tell me about Project Flux.,answerable,broad,CF18,Project Quasar depends on Celery.,False,,7.841073966119438e-05,,25
CQ12,Tell me about Project Flux.,answerable,broad,CF19,Project Quasar supports feature streaming.,False,,0.00021955170086584985,,13
CQ12,Tell me about Project Flux.,answerable,broad,CF20,Project Quasar does NOT support feature streaming.,False,HN6,2.4973256586235948e-05,,37
CQ12,Tell me about Project Flux.,answerable,broad,CF21,Nadia works on Project Ember.,False,,0.0001928801939357072,,16
CQ12,Tell me about Project Flux.,answerable,broad,CF22,Project Ember uses PostgreSQL in production.,False,,7.541249215137213e-05,,28
CQ12,Tell me about Project Flux.,answerable,broad,CF23,Project Ember uses SQLite in tests.,False,,4.689430716098286e-05,,34
CQ12,Tell me about Project Flux.,answerable,broad,CF24,Feature auth is enabled by default in Project Ember.,False,,3.822174767265096e-05,,35
CQ12,Tell me about Project Flux.,answerable,broad,CF25,Feature auth is enabled only when DEBUG_MODE=true in Project Ember.,False,,1.754058939695824e-05,,38
CQ12,Tell me about Project Flux.,answerable,broad,CF26,Owen works on Project Lattice.,False,,5.891819455428049e-05,,30
CQ12,Tell me about Project Flux.,answerable,broad,CF27,Project Lattice requires more than 16 GB of memory.,False,,5.148932905285619e-05,,33
CQ12,Tell me about Project Flux.,answerable,broad,CF28,Project Lattice requires less than 16 GB of memory.,False,HN12,3.185749301337637e-05,,36
CQ12,Tell me about Project Flux.,answerable,broad,CF29,Project Lattice is deployed in Singapore.,False,,9.847571345744655e-05,,22
CQ12,Tell me about Project Flux.,answerable,broad,CF30,Priya confirmed migration Lattice-Blue.,False,,1.632001658435911e-05,,40
CQ12,Tell me about Project Flux.,answerable,broad,CF31,Kai works on Project Flux.,True,,0.1252961903810501,,3
CQ12,Tell me about Project Flux.,answerable,broad,CF32,Project Flux uses Go.,True,,0.04234975203871727,,4
CQ12,Tell me about Project Flux.,answerable,broad,CF33,Kai said that Priya may confirm migration Lattice-Blue.,False,HN11|HN4,1.6485562809975818e-05,,39
CQ12,Tell me about Project Flux.,answerable,broad,CF34,Project Flux has status alpha.,True,,0.16385339200496674,,2
CQ12,Tell me about Project Flux.,answerable,broad,CF35,Project Flux is owned by Apex Labs.,True,,0.5901251435279846,,1
CQ12,Tell me about Project Flux.,answerable,broad,CF36,Priya works on Project Harbor.,False,,7.749648648314178e-05,,26
CQ12,Tell me about Project Flux.,answerable,broad,CF37,Project Harbor uses TypeScript.,False,,0.00013471694546751678,,20
CQ12,Tell me about Project Flux.,answerable,broad,CF38,Project Harbor depends on Redis.,False,,0.0002319346385775134,,12
CQ12,Tell me about Project Flux.,answerable,broad,CF39,Project Harbor has status GA.,False,,9.203355148201808e-05,,23
CQ12,Tell me about Project Flux.,answerable,broad,CF40,Project HelixCore uses Ruby.,False,HN6,0.00020284552010707557,,14
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF01,Mira works on Project Helix.,False,,0.00910455547273159,,2
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF02,Project Helix uses Go.,False,,2.7193989808438346e-05,,23
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF03,Project Helix depends on Redis.,False,,0.00021323371038306504,,10
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF04,Project Helix is owned by Apex Labs.,False,,8.62250744830817e-05,,14
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF05,Project Helix is deployed in Frankfurt.,False,,3.4301283449167386e-05,,19
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF06,Jonas works on Project Cascade.,False,,0.006204952020198107,,5
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF07,Project Cascade uses TypeScript.,False,,2.072575080092065e-05,,32
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF08,Project Cascade depends on Kafka.,False,,0.0001249539782293141,,13
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF09,Project Cascade is owned by Northwind Systems.,False,,3.4499098546803e-05,,18
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF10,Project Cascade has status beta.,False,,2.5681314582470804e-05,,24
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF11,Elena works on Project Prism.,False,,0.0025239414535462856,,8
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF12,Project Prism uses Kotlin.,False,,3.1173654861049727e-05,,21
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF13,Project Prism depends on Grafana.,False,,0.00013879603648092598,,12
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF14,Project Prism currently uses Go for the API layer.,False,,2.4794966520857997e-05,,25
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF15,Project Prism previously used Python for the API layer.,False,,2.0264482373022474e-05,,35
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF16,Theo works on Project Quasar.,False,,0.0069808741100132465,,4
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF17,Project Quasar uses Elixir.,False,,4.0275263017974794e-05,,16
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF18,Project Quasar depends on Celery.,False,,0.0002992124354932457,,9
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF19,Project Quasar supports feature streaming.,False,,2.0624738681362942e-05,,33
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF20,Project Quasar does NOT support feature streaming.,False,,1.6331288861692883e-05,,38
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF21,Nadia works on Project Ember.,False,,0.00793467927724123,,3
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF22,Project Ember uses PostgreSQL in production.,False,,2.0578274416038767e-05,,34
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF23,Project Ember uses SQLite in tests.,False,,1.8576851289253682e-05,,37
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF24,Feature auth is enabled by default in Project Ember.,False,,1.6141473679454066e-05,,39
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF25,Feature auth is enabled only when DEBUG_MODE=true in Project Ember.,False,,1.6066926036728546e-05,,40
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF26,Owen works on Project Lattice.,False,,0.0034241825342178345,,7
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF27,Project Lattice requires more than 16 GB of memory.,False,,2.1849975382792763e-05,,28
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF28,Project Lattice requires less than 16 GB of memory.,False,,1.8640987036633305e-05,,36
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF29,Project Lattice is deployed in Singapore.,False,,2.1656218450516462e-05,,29
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF30,Priya confirmed migration Lattice-Blue.,False,,2.34231301874388e-05,,26
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF31,Kai works on Project Flux.,False,,0.005466056987643242,,6
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF32,Project Flux uses Go.,False,,2.24121286009904e-05,,27
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF33,Kai said that Priya may confirm migration Lattice-Blue.,False,,3.723933332366869e-05,,17
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF34,Project Flux has status alpha.,False,,2.737398972385563e-05,,22
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF35,Project Flux is owned by Apex Labs.,False,,4.796197754330933e-05,,15
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF36,Priya works on Project Harbor.,False,,0.01028798520565033,,1
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF37,Project Harbor uses TypeScript.,False,,2.1313850083970465e-05,,31
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF38,Project Harbor depends on Redis.,False,,0.0001806961081456393,,11
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF39,Project Harbor has status GA.,False,,2.1612624550471082e-05,,30
CQ13,Who works on Project Zephyr?,no_answer,nonexistent,CF40,Project HelixCore uses Ruby.,False,,3.2928521250141785e-05,,20
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF01,Mira works on Project Helix.,False,,3.309872045065276e-05,,28
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF02,Project Helix uses Go.,False,,0.03239838033914566,,1
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF03,Project Helix depends on Redis.,False,,0.0003935142303816974,,13
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF04,Project Helix is owned by Apex Labs.,False,,8.865492418408394e-05,,20
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF05,Project Helix is deployed in Frankfurt.,False,,4.6578752517234534e-05,,24
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF06,Jonas works on Project Cascade.,False,,1.7480622773291543e-05,,37
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF07,Project Cascade uses TypeScript.,False,,0.014478806406259537,,8
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF08,Project Cascade depends on Kafka.,False,,0.005079171620309353,,10
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF09,Project Cascade is owned by Northwind Systems.,False,,2.976164614665322e-05,,30
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF10,Project Cascade has status beta.,False,,0.00010955025936709717,,19
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF11,Elena works on Project Prism.,False,,1.7487493096268736e-05,,36
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF12,Project Prism uses Kotlin.,False,,0.031058041378855705,,2
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF13,Project Prism depends on Grafana.,False,,0.00035070511512458324,,14
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF14,Project Prism currently uses Go for the API layer.,False,,0.019702985882759094,,3
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF15,Project Prism previously used Python for the API layer.,False,,0.015486620366573334,,7
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF16,Theo works on Project Quasar.,False,,2.244964889541734e-05,,34
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF17,Project Quasar uses Elixir.,False,,0.009094683453440666,,9
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF18,Project Quasar depends on Celery.,False,,0.00026149305631406605,,15
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF19,Project Quasar supports feature streaming.,False,,7.413553248625249e-05,,21
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF20,Project Quasar does NOT support feature streaming.,False,,5.6936685723485425e-05,,23
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF21,Nadia works on Project Ember.,False,,1.8819753677234985e-05,,35
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF22,Project Ember uses PostgreSQL in production.,False,,0.0035351470578461885,,11
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF23,Project Ember uses SQLite in tests.,False,,0.002110021188855171,,12
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF24,Feature auth is enabled by default in Project Ember.,False,,0.00012970501848030835,,18
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF25,Feature auth is enabled only when DEBUG_MODE=true in Project Ember.,False,,3.288822699687444e-05,,29
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF26,Owen works on Project Lattice.,False,,1.693520061962772e-05,,39
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF27,Project Lattice requires more than 16 GB of memory.,False,,3.896427733707242e-05,,27
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF28,Project Lattice requires less than 16 GB of memory.,False,,4.006353992735967e-05,,26
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF29,Project Lattice is deployed in Singapore.,False,,2.8192587706143968e-05,,31
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF30,Priya confirmed migration Lattice-Blue.,False,,2.2466696464107372e-05,,33
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF31,Kai works on Project Flux.,False,,1.739997424010653e-05,,38
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF32,Project Flux uses Go.,False,,0.01740322820842266,,5
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF33,Kai said that Priya may confirm migration Lattice-Blue.,False,,1.6826183127705008e-05,,40
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF34,Project Flux has status alpha.,False,,0.00014030514284968376,,17
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF35,Project Flux is owned by Apex Labs.,False,,4.354925113148056e-05,,25
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF36,Priya works on Project Harbor.,False,,2.31413960136706e-05,,32
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF37,Project Harbor uses TypeScript.,False,,0.019269119948148727,,4
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF38,Project Harbor depends on Redis.,False,,0.0001550256711198017,,16
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF39,Project Harbor has status GA.,False,,5.943431460764259e-05,,22
CQ14,What language does Project Orion use?,no_answer,nonexistent,CF40,Project HelixCore uses Ruby.,False,,0.01615082658827305,,6
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF01,Mira works on Project Helix.,False,,4.424747021403164e-05,,10
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF02,Project Helix uses Go.,False,,2.847706673492212e-05,,19
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF03,Project Helix depends on Redis.,False,,5.253325798548758e-05,,9
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF04,Project Helix is owned by Apex Labs.,False,,3.0433395295403898e-05,,18
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF05,Project Helix is deployed in Frankfurt.,False,,0.036909185349941254,,1
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF06,Jonas works on Project Cascade.,False,,2.2952510335016996e-05,,28
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF07,Project Cascade uses TypeScript.,False,,2.3206766854855232e-05,,26
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF08,Project Cascade depends on Kafka.,False,,2.5435458155698143e-05,,23
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF09,Project Cascade is owned by Northwind Systems.,False,,3.127030504401773e-05,,17
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF10,Project Cascade has status beta.,False,,6.013441088725813e-05,,7
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF11,Elena works on Project Prism.,False,,1.923316449392587e-05,,34
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF12,Project Prism uses Kotlin.,False,,3.495575219858438e-05,,15
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF13,Project Prism depends on Grafana.,False,,4.197545786155388e-05,,11
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF14,Project Prism currently uses Go for the API layer.,False,,6.026334085618146e-05,,6
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF15,Project Prism previously used Python for the API layer.,False,,3.894729888997972e-05,,12
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF16,Theo works on Project Quasar.,False,,2.439867239445448e-05,,24
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF17,Project Quasar uses Elixir.,False,,3.1815958209335804e-05,,16
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF18,Project Quasar depends on Celery.,False,,5.34913269802928e-05,,8
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF19,Project Quasar supports feature streaming.,False,,2.1619529434246942e-05,,30
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF20,Project Quasar does NOT support feature streaming.,False,,1.679613887972664e-05,,38
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF21,Nadia works on Project Ember.,False,,3.772121272049844e-05,,14
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF22,Project Ember uses PostgreSQL in production.,False,,2.041856714640744e-05,,31
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF23,Project Ember uses SQLite in tests.,False,,1.9806017007795162e-05,,32
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF24,Feature auth is enabled by default in Project Ember.,False,,1.623851312615443e-05,,40
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF25,Feature auth is enabled only when DEBUG_MODE=true in Project Ember.,False,,1.663293005549349e-05,,39
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF26,Owen works on Project Lattice.,False,,1.7924037820193917e-05,,36
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF27,Project Lattice requires more than 16 GB of memory.,False,,2.2748979972675443e-05,,29
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF28,Project Lattice requires less than 16 GB of memory.,False,,2.2973161321715452e-05,,27
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF29,Project Lattice is deployed in Singapore.,False,,0.03543584421277046,,2
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF30,Priya confirmed migration Lattice-Blue.,False,,1.7687450963421725e-05,,37
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF31,Kai works on Project Flux.,False,,1.9466055164230056e-05,,33
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF32,Project Flux uses Go.,False,,2.3754981157253496e-05,,25
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF33,Kai said that Priya may confirm migration Lattice-Blue.,False,,1.8704704416450113e-05,,35
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF34,Project Flux has status alpha.,False,,3.8792244595242664e-05,,13
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF35,Project Flux is owned by Apex Labs.,False,,2.6277728466084227e-05,,21
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF36,Priya works on Project Harbor.,False,,8.959710976341739e-05,,4
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF37,Project Harbor uses TypeScript.,False,,2.555966239015106e-05,,22
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF38,Project Harbor depends on Redis.,False,,7.504870154662058e-05,,5
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF39,Project Harbor has status GA.,False,,0.00013724899326916784,,3
CQ15,Where is Project Nova deployed?,no_answer,nonexistent,CF40,Project HelixCore uses Ruby.,False,,2.6368075850768946e-05,,20
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF01,Mira works on Project Helix.,False,,0.000125472157378681,,9
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF02,Project Helix uses Go.,False,,4.4229032937437296e-05,,12
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF03,Project Helix depends on Redis.,False,,0.0011569478083401918,,4
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF04,Project Helix is owned by Apex Labs.,False,,0.014469480141997337,,1
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF05,Project Helix is deployed in Frankfurt.,False,,2.4805918656056747e-05,,25
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF06,Jonas works on Project Cascade.,False,,2.1437281247926876e-05,,30
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF07,Project Cascade uses TypeScript.,False,,2.087267057504505e-05,,31
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF08,Project Cascade depends on Kafka.,False,,0.00021574259153567255,,8
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF09,Project Cascade is owned by Northwind Systems.,False,,0.004011011216789484,,3
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF10,Project Cascade has status beta.,False,,3.5752880648942664e-05,,16
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF11,Elena works on Project Prism.,False,,1.7722215488902293e-05,,34
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF12,Project Prism uses Kotlin.,False,,2.7163585400558077e-05,,21
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF13,Project Prism depends on Grafana.,False,,0.00045524752931669354,,7
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF14,Project Prism currently uses Go for the API layer.,False,,2.704378312046174e-05,,22
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF15,Project Prism previously used Python for the API layer.,False,,1.8607437596074305e-05,,32
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF16,Theo works on Project Quasar.,False,,2.465514262439683e-05,,26
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF17,Project Quasar uses Elixir.,False,,2.529248195060063e-05,,24
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF18,Project Quasar depends on Celery.,False,,0.0006942346808500588,,6
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF19,Project Quasar supports feature streaming.,False,,2.2322346922010183e-05,,27
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF20,Project Quasar does NOT support feature streaming.,False,,1.635983062442392e-05,,36
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF21,Nadia works on Project Ember.,False,,3.728990486706607e-05,,15
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF22,Project Ember uses PostgreSQL in production.,False,,1.8254853785037994e-05,,33
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF23,Project Ember uses SQLite in tests.,False,,1.694856291578617e-05,,35
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF24,Feature auth is enabled by default in Project Ember.,False,,1.6274820154649206e-05,,37
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF25,Feature auth is enabled only when DEBUG_MODE=true in Project Ember.,False,,1.6077241525636055e-05,,40
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF26,Owen works on Project Lattice.,False,,2.9333712518564425e-05,,18
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF27,Project Lattice requires more than 16 GB of memory.,False,,3.812694922089577e-05,,14
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF28,Project Lattice requires less than 16 GB of memory.,False,,2.7385218345443718e-05,,20
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF29,Project Lattice is deployed in Singapore.,False,,2.655111711646896e-05,,23
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF30,Priya confirmed migration Lattice-Blue.,False,,1.6264659279841e-05,,38
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF31,Kai works on Project Flux.,False,,3.0990326195023954e-05,,17
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF32,Project Flux uses Go.,False,,2.229526398878079e-05,,28
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF33,Kai said that Priya may confirm migration Lattice-Blue.,False,,1.624955802981276e-05,,39
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF34,Project Flux has status alpha.,False,,7.577371434308589e-05,,10
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF35,Project Flux is owned by Apex Labs.,False,,0.00428716791793704,,2
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF36,Priya works on Project Harbor.,False,,4.0136961615644395e-05,,13
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF37,Project Harbor uses TypeScript.,False,,2.1629984985338524e-05,,29
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF38,Project Harbor depends on Redis.,False,,0.0007529161521233618,,5
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF39,Project Harbor has status GA.,False,,5.180127845960669e-05,,11
CQ16,Who owns Project Atlas?,no_answer,nonexistent,CF40,Project HelixCore uses Ruby.,False,,2.78022707789205e-05,,19
CQ17,Who founded Project Helix?,no_answer,unsupported,CF01,Mira works on Project Helix.,False,,0.056289881467819214,,2
CQ17,Who founded Project Helix?,no_answer,unsupported,CF02,Project Helix uses Go.,False,,0.002211995655670762,,5
CQ17,Who founded Project Helix?,no_answer,unsupported,CF03,Project Helix depends on Redis.,False,,0.03670767322182655,,3
CQ17,Who founded Project Helix?,no_answer,unsupported,CF04,Project Helix is owned by Apex Labs.,False,,0.2731679677963257,,1
CQ17,Who founded Project Helix?,no_answer,unsupported,CF05,Project Helix is deployed in Frankfurt.,False,,0.005305164959281683,,4
CQ17,Who founded Project Helix?,no_answer,unsupported,CF06,Jonas works on Project Cascade.,False,,1.651457932894118e-05,,29
CQ17,Who founded Project Helix?,no_answer,unsupported,CF07,Project Cascade uses TypeScript.,False,,1.707634328340646e-05,,20
CQ17,Who founded Project Helix?,no_answer,unsupported,CF08,Project Cascade depends on Kafka.,False,,5.066007361165248e-05,,8
CQ17,Who founded Project Helix?,no_answer,unsupported,CF09,Project Cascade is owned by Northwind Systems.,False,,2.3000649889581837e-05,,13
